year,population,sex,icd_code,site,count,crude,asr,burden_share,crude_asr_ratio
2020,non-Saudi,female,C21,C21 Anus,2.0,0.0,0.1,0.0013,
2020,non-Saudi,female,C22,C22 Liver,13.0,0.3,0.9,0.0087,0.333
2020,non-Saudi,female,C23-C24,C23-C24 Gallbladder etc.,10.0,0.2,0.7,0.0067,0.286
2020,non-Saudi,female,C25,C25 Pancreas,23.0,0.5,1.3,0.0154,0.385
2020,non-Saudi,female,C30-C31,"C30-C31 Nose, sinuses etc.",5.0,0.1,0.2,0.0033,0.500
2020,non-Saudi,female,C32,C32 Larynx,1.0,0.0,0.1,0.0007,
2020,non-Saudi,female,C33-C34,"C33-C34 Trachea,Bronchus,Lung",30.0,0.7,1.8,0.0201,0.389
2020,non-Saudi,female,C37-C38,C37-C38 Other Thoracic organs,4.0,0.1,0.2,0.0027,0.500
2020,non-Saudi,female,C40-C41,C40-C41 Bone,30.0,0.7,1.4,0.0201,0.500
2020,non-Saudi,female,C43,C43 Melanoma of Skin,5.0,0.1,0.4,0.0033,0.250
2020,non-Saudi,female,C45,C45 Mesothelioma,0.0,0.0,0.0,,
2020,non-Saudi,female,C46,C46 Kaposi sarcoma,1.0,0.0,0.0,0.0007,
2020,non-Saudi,female,C47;C49,"C47;C49 Connective,Soft tissue",28.0,0.7,1.0,0.0187,0.700
2020,non-Saudi,female,C50,C50 Breast,646.0,15.1,23.4,0.4321,0.645
2020,non-Saudi,female,C51,C51 Vulva,0.0,0.0,0.0,,
2020,non-Saudi,female,C52,C52 Vagina,1.0,0.0,0.0,0.0007,
2020,non-Saudi,female,C53,C53 Cervix Uteri,36.0,0.8,1.3,0.0241,0.615
2020,non-Saudi,female,C54,C54 Corpus Uteri,64.0,1.5,3.8,0.0428,0.395
2020,non-Saudi,female,C55,C55 Uterus unspec.,20.0,0.5,1.0,0.0134,0.500
2020,non-Saudi,female,C56,C56 Ovary,45.0,1.1,1.2,0.0301,0.917
2020,non-Saudi,female,C57,C57 Other Female Genital,6.0,0.1,0.4,0.0040,0.250
2020,non-Saudi,female,C58,C58 Placenta,1.0,0.0,0.0,0.0007,
2020,non-Saudi,female,C64,C64 Kidney,16.0,0.4,0.8,0.0107,0.500
2020,non-Saudi,female,C65,C65 Renal Pelvis,0.0,0.0,0.0,,
2020,non-Saudi,female,C66,C66 Ureter,0.0,0.0,0.0,,
2020,non-Saudi,female,C67,C67 Bladder,13.0,0.3,0.8,0.0087,0.375
2020,non-Saudi,female,C68,C68 Other Urinary organs,0.0,0.0,0.0,,
2020,non-Saudi,female,C69,C69 Eye,2.0,0.0,0.1,0.0013,
2020,non-Saudi,female,C70-C72,"C70-C72 Brain, Nervous system",39.0,0.9,1.5,0.0261,0.600
2020,non-Saudi,female,C73,C73 Thyroid,116.0,2.7,2.7,0.0776,1.000
2020,non-Saudi,female,C74,C74 Adrenal gland,2.0,0.0,0.0,0.0013,
2020,non-Saudi,female,C75,C75 Other Endocrine,1.0,0.0,0.0,0.0007,
2020,non-Saudi,female,C81,C81 Hodgkin disease,34.0,0.8,1.0,0.0227,0.800
2020,non-Saudi,female,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,40.0,0.9,1.4,0.0268,0.643
2020,non-Saudi,female,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2020,non-Saudi,female,C90,C90 Multiple Myeloma,14.0,0.3,0.9,0.0094,0.333
2020,non-Saudi,female,C91,C91 Lymphoid Leukaemia,33.0,0.8,1.0,0.0221,0.800
2020,non-Saudi,female,C92-C94,C92-C94 Myeloid Leukaemia,27.0,0.6,1.3,0.0181,0.462
2020,non-Saudi,female,C95,C95 Leukaemia unspec.,17.0,0.4,0.8,0.0114,0.500
2021,Saudi,male,C00,C00 Lip,11.0,0.1,0.2,0.0018,0.500
2021,Saudi,male,C01-C02,C01-C02 Tongue,57.0,0.6,1.0,0.0091,0.600
2021,Saudi,male,C03-C06,C03-C06 Mouth,45.0,0.5,0.8,0.0072,0.625
2021,Saudi,male,C07-C08,C07-C08 Salivary glands,23.0,0.2,0.3,0.0037,0.667
2021,Saudi,male,C09,C09 Tonsil,4.0,0.0,0.1,0.0006,
2021,Saudi,male,C10,C10 Other Oropharynx,7.0,0.1,0.1,0.0011,1.000
2021,Saudi,male,C11,C11 Nasopharynx,158.0,1.7,2.5,0.0253,0.680
2021,Saudi,male,C12-C13,C12-C13 Hypopharynx,4.0,0.0,0.1,0.0006,
2021,Saudi,male,C14,C14 Pharynx unspec.,7.0,0.1,0.1,0.0011,1.000
2021,Saudi,male,C15,C15 Oesophagus,71.0,0.8,1.3,0.0114,0.615
2021,Saudi,male,C16,C16 Stomach,192.0,2.1,3.7,0.0308,0.568
2021,Saudi,male,C17,C17 Small intestine,53.0,0.6,1.0,0.0085,0.600
2021,Saudi,male,C18,C18 Colon,775.0,8.4,14.2,0.1243,0.592
2021,Saudi,male,C19-C20,C19-C20 Rectum,425.0,4.6,7.8,0.0682,0.590
2021,Saudi,male,C21,C21 Anus,32.0,0.3,0.6,0.0051,0.500
2021,Saudi,male,C22,C22 Liver,390.0,4.2,7.7,0.0626,0.545
2021,Saudi,male,C23-C24,C23-C24 Gallbladder etc.,75.0,0.8,1.4,0.0120,0.571
2021,Saudi,male,C25,C25 Pancreas,282.0,3.1,5.4,0.0452,0.574
2021,Saudi,male,C30-C31,"C30-C31 Nose, sinuses etc.",22.0,0.2,0.4,0.0035,0.500
2021,Saudi,male,C32,C32 Larynx,93.0,1.0,1.8,0.0149,0.556
2021,Saudi,male,C33-C34,"C33-C34 Trachea,Bronchus,Lung",369.0,4.0,7.5,0.0592,0.533
2021,Saudi,male,C37-C38,C37-C38 Other Thoracic organs,36.0,0.4,0.5,0.0058,0.800
2021,Saudi,male,C40-C41,C40-C41 Bone,103.0,1.1,1.2,0.0165,0.917
2021,Saudi,male,C43,C43 Melanoma of Skin,12.0,0.1,0.2,0.0019,0.500
2021,Saudi,male,C45,C45 Mesothelioma,4.0,0.0,0.1,0.0006,
2021,Saudi,male,C46,C46 Kaposi sarcoma,30.0,0.3,0.6,0.0048,0.500
2021,Saudi,male,C47;C49,"C47;C49 Connective,Soft tissue",125.0,1.4,1.9,0.0201,0.737
2021,Saudi,male,C50,C50 Breast,68.0,0.7,1.2,0.0109,0.583
2021,Saudi,male,C64,C64 Kidney,301.0,3.3,5.2,0.0483,0.635
2021,Saudi,male,C65,C65 Renal Pelvis,13.0,0.1,0.3,0.0021,0.333
2021,Saudi,male,C66,C66 Ureter,6.0,0.1,0.1,0.0010,1.000
2021,Saudi,male,C67,C67 Bladder,310.0,3.4,6.0,0.0497,0.567
2021,Saudi,male,C68,C68 Other Urinary organs,7.0,0.1,0.1,0.0011,1.000
2021,Saudi,male,C69,C69 Eye,38.0,0.4,0.5,0.0061,0.800
2021,Saudi,male,C70-C72,"C70-C72 Brain, Nervous system",298.0,3.2,4.1,0.0478,0.780
2021,Saudi,male,C73,C73 Thyroid,322.0,3.5,4.7,0.0517,0.745
2021,Saudi,male,C74,C74 Adrenal gland,21.0,0.2,0.2,0.0034,1.000
2021,Saudi,male,C75,C75 Other Endocrine,11.0,0.1,0.2,0.0018,0.500
2021,Saudi,male,C81,C81 Hodgkin disease,326.0,3.5,3.8,0.0523,0.921
2021,Saudi,male,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,515.0,5.6,8.0,0.0826,0.700
2021,Saudi,male,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2021,Saudi,male,C90,C90 Multiple Myeloma,94.0,1.0,1.8,0.0151,0.556
2021,Saudi,male,C91,C91 Lymphoid Leukaemia,110.0,1.2,1.6,0.0176,0.750
2021,Saudi,male,C92-C94,C92-C94 Myeloid Leukaemia,193.0,2.1,2.7,0.0310,0.778
2021,Saudi,male,C95,C95 Leukaemia unspec.,195.0,2.1,2.3,0.0313,0.913
2021,Saudi,female,C00,C00 Lip,6.0,0.1,0.1,0.0007,1.000
2021,Saudi,female,C01-C02,C01-C02 Tongue,59.0,0.6,1.0,0.0065,0.600
2021,Saudi,female,C03-C06,C03-C06 Mouth,26.0,0.3,0.4,0.0029,0.750
2021,Saudi,female,C07-C08,C07-C08 Salivary glands,27.0,0.3,0.4,0.0030,0.750
2021,Saudi,female,C09,C09 Tonsil,1.0,0.0,0.0,0.0001,
2021,Saudi,female,C10,C10 Other Oropharynx,1.0,0.0,0.0,0.0001,
2021,Saudi,female,C11,C11 Nasopharynx,66.0,0.7,1.0,0.0073,0.700
2021,Saudi,female,C12-C13,C12-C13 Hypopharynx,3.0,0.0,0.0,0.0003,
2021,Saudi,female,C14,C14 Pharynx unspec.,3.0,0.0,0.0,0.0003,
2021,Saudi,female,C15,C15 Oesophagus,48.0,0.5,0.8,0.0053,0.625
2021,Saudi,female,C16,C16 Stomach,150.0,1.6,2.5,0.0165,0.640
2021,Saudi,female,C17,C17 Small intestine,48.0,0.5,0.7,0.0053,0.714
2021,Saudi,female,C18,C18 Colon,724.0,7.9,12.7,0.0797,0.622
2021,Saudi,female,C19-C20,C19-C20 Rectum,349.0,3.8,5.9,0.0384,0.644
2021,Saudi,female,C21,C21 Anus,16.0,0.2,0.3,0.0018,0.667
2021,Saudi,female,C22,C22 Liver,230.0,2.5,4.3,0.0253,0.581
2021,Saudi,female,C23-C24,C23-C24 Gallbladder etc.,123.0,1.3,2.4,0.0135,0.542
2021,Saudi,female,C25,C25 Pancreas,176.0,1.9,3.3,0.0194,0.576
2021,Saudi,female,C30-C31,"C30-C31 Nose, sinuses etc.",10.0,0.1,0.1,0.0011,1.000
2021,Saudi,female,C32,C32 Larynx,13.0,0.1,0.2,0.0014,0.500
2021,Saudi,female,C33-C34,"C33-C34 Trachea,Bronchus,Lung",166.0,1.8,3.0,0.0183,0.600
2021,Saudi,female,C37-C38,C37-C38 Other Thoracic organs,18.0,0.2,0.3,0.0020,0.667
2021,Saudi,female,C40-C41,C40-C41 Bone,104.0,1.1,1.2,0.0114,0.917
2021,Saudi,female,C43,C43 Melanoma of Skin,16.0,0.2,0.3,0.0018,0.667
2021,Saudi,female,C45,C45 Mesothelioma,7.0,0.1,0.1,0.0008,1.000
2021,Saudi,female,C46,C46 Kaposi sarcoma,6.0,0.1,0.1,0.0007,1.000
2021,Saudi,female,C47;C49,"C47;C49 Connective,Soft tissue",103.0,1.1,1.5,0.0113,0.733
2021,Saudi,female,C50,C50 Breast,3472.0,38.0,54.4,0.3822,0.699
2021,Saudi,female,C64,C64 Kidney,202.0,2.2,3.3,0.0222,0.667
2021,Saudi,female,C65,C65 Renal Pelvis,5.0,0.1,0.1,0.0006,1.000
2021,Saudi,female,C66,C66 Ureter,1.0,0.0,0.0,0.0001,
2021,Saudi,female,C67,C67 Bladder,75.0,0.8,1.4,0.0083,0.571
2021,Saudi,female,C68,C68 Other Urinary organs,1.0,0.0,0.0,0.0001,
2021,Saudi,female,C69,C69 Eye,27.0,0.3,0.4,0.0030,0.750
2021,Saudi,female,C70-C72,"C70-C72 Brain, Nervous system",298.0,3.3,3.9,0.0328,0.846
2021,Saudi,female,C73,C73 Thyroid,1304.0,14.3,17.1,0.1435,0.836
2021,Saudi,female,C74,C74 Adrenal gland,23.0,0.3,0.3,0.0025,1.000
2021,Saudi,female,C75,C75 Other Endocrine,10.0,0.1,0.1,0.0011,1.000
2021,Saudi,female,C81,C81 Hodgkin disease,215.0,2.4,2.5,0.0237,0.960
2021,Saudi,female,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,416.0,4.5,6.4,0.0458,0.703
2021,Saudi,female,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2021,Saudi,female,C90,C90 Multiple Myeloma,103.0,1.1,1.8,0.0113,0.611
2021,Saudi,female,C91,C91 Lymphoid Leukaemia,59.0,0.6,0.9,0.0065,0.667
2021,Saudi,female,C92-C94,C92-C94 Myeloid Leukaemia,211.0,2.3,3.0,0.0232,0.767
2021,Saudi,female,C95,C95 Leukaemia unspec.,163.0,1.8,2.0,0.0179,0.900
2021,non-Saudi,male,C00,C00 Lip,10.0,0.1,0.1,0.0056,1.000
2021,non-Saudi,male,C01-C02,C01-C02 Tongue,35.0,0.4,0.5,0.0195,0.800
2021,non-Saudi,male,C03-C06,C03-C06 Mouth,16.0,0.2,0.3,0.0089,0.667
2021,non-Saudi,male,C07-C08,C07-C08 Salivary glands,13.0,0.1,0.1,0.0072,1.000
2021,non-Saudi,male,C09,C09 Tonsil,1.0,0.0,0.0,0.0006,
2021,non-Saudi,male,C10,C10 Other Oropharynx,3.0,0.0,0.1,0.0017,
2021,non-Saudi,male,C11,C11 Nasopharynx,29.0,0.3,0.4,0.0161,0.750
2021,non-Saudi,male,C12-C13,C12-C13 Hypopharynx,2.0,0.0,0.0,0.0011,
2021,non-Saudi,male,C14,C14 Pharynx unspec.,0.0,0.0,0.0,,
2021,non-Saudi,male,C15,C15 Oesophagus,15.0,0.2,0.5,0.0083,0.400
2021,non-Saudi,male,C16,C16 Stomach,65.0,0.7,1.2,0.0361,0.583
2021,non-Saudi,male,C17,C17 Small intestine,19.0,0.2,0.5,0.0106,0.400
2021,non-Saudi,male,C18,C18 Colon,189.0,2.0,4.2,0.1051,0.476
2021,non-Saudi,male,C19-C20,C19-C20 Rectum,116.0,1.2,2.1,0.0645,0.571
2021,non-Saudi,male,C21,C21 Anus,8.0,0.1,0.1,0.0044,1.000
2021,non-Saudi,male,C22,C22 Liver,48.0,0.5,1.4,0.0267,0.357
2021,non-Saudi,male,C23-C24,C23-C24 Gallbladder etc.,17.0,0.2,0.5,0.0094,0.400
2021,non-Saudi,male,C25,C25 Pancreas,48.0,0.5,1.3,0.0267,0.385
2021,non-Saudi,male,C30-C31,"C30-C31 Nose, sinuses etc.",4.0,0.0,0.2,0.0022,
2021,non-Saudi,male,C32,C32 Larynx,26.0,0.3,0.4,0.0145,0.750
2021,non-Saudi,male,C33-C34,"C33-C34 Trachea,Bronchus,Lung",89.0,1.0,2.5,0.0495,0.400
2021,non-Saudi,male,C37-C38,C37-C38 Other Thoracic organs,18.0,0.2,0.3,0.0100,0.667
2021,non-Saudi,male,C40-C41,C40-C41 Bone,46.0,0.5,0.8,0.0256,0.625
2021,non-Saudi,male,C43,C43 Melanoma of Skin,6.0,0.1,0.0,0.0033,
2021,non-Saudi,male,C45,C45 Mesothelioma,2.0,0.0,0.0,0.0011,
2021,non-Saudi,male,C46,C46 Kaposi sarcoma,1.0,0.0,0.1,0.0006,
2021,non-Saudi,male,C47;C49,"C47;C49 Connective,Soft tissue",46.0,0.5,1.0,0.0256,0.500
2021,non-Saudi,male,C50,C50 Breast,23.0,0.2,0.5,0.0128,0.400
2021,non-Saudi,male,C60,C60 Penis,0.0,0.0,0.0,,
2021,non-Saudi,male,C61,C61 Prostate,145.0,1.6,5.4,0.0806,0.296
2021,non-Saudi,male,C62,C62 Testis,29.0,0.3,0.2,0.0161,1.500
2021,non-Saudi,male,C63,C63 Other male genital,3.0,0.0,0.0,0.0017,
2021,non-Saudi,male,C64,C64 Kidney,89.0,1.0,1.3,0.0495,0.769
2021,non-Saudi,male,C65,C65 Renal Pelvis,1.0,0.0,0.0,0.0006,
2021,non-Saudi,male,C66,C66 Ureter,1.0,0.0,0.1,0.0006,
2021,non-Saudi,male,C67,C67 Bladder,111.0,1.2,3.0,0.0617,0.400
2021,non-Saudi,male,C68,C68 Other Urinary organs,1.0,0.0,0.0,0.0006,
2021,non-Saudi,male,C69,C69 Eye,3.0,0.0,0.1,0.0017,
2021,non-Saudi,male,C70-C72,"C70-C72 Brain, Nervous system",75.0,0.8,1.6,0.0417,0.500
2021,non-Saudi,male,C73,C73 Thyroid,86.0,0.9,1.1,0.0478,0.818
2021,non-Saudi,male,C74,C74 Adrenal gland,3.0,0.0,0.0,0.0017,
2021,non-Saudi,male,C75,C75 Other Endocrine,4.0,0.0,0.1,0.0022,
2021,non-Saudi,male,C81,C81 Hodgkin disease,63.0,0.7,1.2,0.0350,0.583
2021,non-Saudi,male,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,96.0,1.0,1.5,0.0534,0.667
2021,non-Saudi,male,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2021,non-Saudi,male,C90,C90 Multiple Myeloma,32.0,0.3,0.9,0.0178,0.333
2021,non-Saudi,male,C91,C91 Lymphoid Leukaemia,54.0,0.6,1.9,0.0300,0.316
2021,non-Saudi,male,C92-C94,C92-C94 Myeloid Leukaemia,57.0,0.6,0.8,0.0317,0.750
2021,non-Saudi,male,C95,C95 Leukaemia unspec.,51.0,0.5,1.4,0.0283,0.357
2021,non-Saudi,female,C00,C00 Lip,3.0,0.1,0.2,0.0014,0.500
2021,non-Saudi,female,C01-C02,C01-C02 Tongue,6.0,0.2,0.4,0.0028,0.500
2021,non-Saudi,female,C03-C06,C03-C06 Mouth,3.0,0.1,0.3,0.0014,0.333
2021,non-Saudi,female,C07-C08,C07-C08 Salivary glands,5.0,0.2,0.2,0.0023,1.000
2021,non-Saudi,female,C09,C09 Tonsil,1.0,0.0,0.0,0.0005,
2021,non-Saudi,female,C10,C10 Other Oropharynx,0.0,0.0,0.0,,
2021,non-Saudi,female,C11,C11 Nasopharynx,13.0,0.4,0.4,0.0060,1.000
2021,non-Saudi,female,C12-C13,C12-C13 Hypopharynx,1.0,0.0,0.0,0.0005,
2021,non-Saudi,female,C14,C14 Pharynx unspec.,1.0,0.0,0.1,0.0005,
2021,non-Saudi,female,C15,C15 Oesophagus,11.0,0.4,0.7,0.0051,0.571
2021,non-Saudi,female,C16,C16 Stomach,30.0,1.0,2.2,0.0138,0.455
2021,non-Saudi,female,C17,C17 Small intestine,10.0,0.3,0.5,0.0046,0.600
2021,non-Saudi,female,C18,C18 Colon,120.0,3.9,8.1,0.0552,0.481
2021,non-Saudi,female,C19-C20,C19-C20 Rectum,59.0,1.9,3.4,0.0271,0.559
2021,non-Saudi,female,C21,C21 Anus,4.0,0.1,0.5,0.0018,0.200
2021,non-Saudi,female,C22,C22 Liver,30.0,1.0,2.5,0.0138,0.400
2021,non-Saudi,female,C23-C24,C23-C24 Gallbladder etc.,17.0,0.6,1.3,0.0078,0.462
2021,non-Saudi,female,C25,C25 Pancreas,19.0,0.6,1.7,0.0087,0.353
2021,non-Saudi,female,C30-C31,"C30-C31 Nose, sinuses etc.",6.0,0.2,0.3,0.0028,0.667
2021,non-Saudi,female,C32,C32 Larynx,0.0,0.0,0.0,,
2021,non-Saudi,female,C33-C34,"C33-C34 Trachea,Bronchus,Lung",44.0,1.4,3.0,0.0202,0.467
2021,non-Saudi,female,C37-C38,C37-C38 Other Thoracic organs,7.0,0.2,0.3,0.0032,0.667
2021,non-Saudi,female,C40-C41,C40-C41 Bone,33.0,1.1,1.4,0.0152,0.786
2021,non-Saudi,female,C43,C43 Melanoma of Skin,5.0,0.2,0.4,0.0023,0.500
2021,non-Saudi,female,C45,C45 Mesothelioma,0.0,0.0,0.0,,
2021,non-Saudi,female,C46,C46 Kaposi sarcoma,0.0,0.0,0.0,,
2021,non-Saudi,female,C47;C49,"C47;C49 Connective,Soft tissue",26.0,0.8,1.4,0.0120,0.571
2021,non-Saudi,female,C50,C50 Breast,911.0,29.8,43.4,0.4189,0.687
2021,non-Saudi,female,C51,C51 Vulva,6.0,0.2,0.5,0.0028,0.400
2021,non-Saudi,female,C52,C52 Vagina,3.0,0.1,0.2,0.0014,0.500
2021,non-Saudi,female,C53,C53 Cervix Uteri,61.0,2.0,2.7,0.0280,0.741
2021,non-Saudi,female,C54,C54 Corpus Uteri,86.0,2.8,5.8,0.0395,0.483
2021,non-Saudi,female,C55,C55 Uterus unspec.,30.0,1.0,1.6,0.0138,0.625
2021,non-Saudi,female,C56,C56 Ovary,77.0,2.5,4.5,0.0354,0.556
2021,non-Saudi,female,C57,C57 Other Female Genital,12.0,0.4,0.7,0.0055,0.571
2021,non-Saudi,female,C58,C58 Placenta,0.0,0.0,0.0,,
2021,non-Saudi,female,C64,C64 Kidney,36.0,1.2,1.8,0.0166,0.667
2021,non-Saudi,female,C65,C65 Renal Pelvis,5.0,0.2,0.3,0.0023,0.667
2021,non-Saudi,female,C66,C66 Ureter,1.0,0.0,0.0,0.0005,
2021,non-Saudi,female,C67,C67 Bladder,14.0,0.5,0.8,0.0064,0.625
2021,non-Saudi,female,C68,C68 Other Urinary organs,0.0,0.0,0.0,,
2021,non-Saudi,female,C69,C69 Eye,2.0,0.1,0.1,0.0009,1.000
2021,non-Saudi,female,C70-C72,"C70-C72 Brain, Nervous system",52.0,1.7,2.4,0.0239,0.708
2021,non-Saudi,female,C73,C73 Thyroid,197.0,6.4,6.7,0.0906,0.955
2021,non-Saudi,female,C74,C74 Adrenal gland,5.0,0.2,0.2,0.0023,1.000
2021,non-Saudi,female,C75,C75 Other Endocrine,1.0,0.0,0.0,0.0005,
2021,non-Saudi,female,C81,C81 Hodgkin disease,46.0,1.5,1.5,0.0211,1.000
2021,non-Saudi,female,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,60.0,2.0,3.0,0.0276,0.667
2021,non-Saudi,female,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2021,non-Saudi,female,C90,C90 Multiple Myeloma,8.0,0.3,0.6,0.0037,0.500
2021,non-Saudi,female,C91,C91 Lymphoid Leukaemia,42.0,1.4,2.0,0.0193,0.700
2021,non-Saudi,female,C92-C94,C92-C94 Myeloid Leukaemia,33.0,1.1,1.5,0.0152,0.733
2021,non-Saudi,female,C95,C95 Leukaemia unspec.,33.0,1.1,1.7,0.0152,0.647
2022,Saudi,male,C00,C00 Lip,13.0,0.1,0.2,0.0018,0.500
2022,Saudi,male,C01-C02,C01-C02 Tongue,78.0,0.8,1.4,0.0111,0.571
2022,Saudi,male,C03-C06,C03-C06 Mouth,66.0,0.7,1.2,0.0094,0.583
2022,Saudi,male,C07-C08,C07-C08 Salivary glands,28.0,0.3,0.5,0.0040,0.600
2022,Saudi,male,C09,C09 Tonsil,7.0,0.1,0.1,0.0010,1.000
2022,Saudi,male,C10,C10 Other Oropharynx,6.0,0.1,0.1,0.0009,1.000
2022,Saudi,male,C11,C11 Nasopharynx,198.0,2.1,3.0,0.0281,0.700
2022,Saudi,male,C12-C13,C12-C13 Hypopharynx,12.0,0.1,0.2,0.0017,0.500
2022,Saudi,male,C14,C14 Pharynx unspec.,2.0,0.0,0.0,0.0003,
2022,Saudi,male,C15,C15 Oesophagus,102.0,1.1,1.9,0.0145,0.579
2022,Saudi,male,C16,C16 Stomach,230.0,2.4,4.1,0.0327,0.585
2022,Saudi,male,C17,C17 Small intestine,68.0,0.7,1.1,0.0097,0.636
2022,Saudi,male,C18,C18 Colon,895.0,9.5,16.1,0.1271,0.590
2022,Saudi,male,C19-C20,C19-C20 Rectum,575.0,6.1,10.1,0.0817,0.604
2022,Saudi,male,C21,C21 Anus,22.0,0.2,0.4,0.0031,0.500
2022,Saudi,male,C22,C22 Liver,437.0,4.6,8.5,0.0621,0.541
2022,Saudi,male,C23-C24,C23-C24 Gallbladder etc.,104.0,1.1,2.0,0.0148,0.550
2022,Saudi,male,C25,C25 Pancreas,290.0,3.1,5.5,0.0412,0.564
2022,Saudi,male,C30-C31,"C30-C31 Nose, sinuses etc.",21.0,0.2,0.3,0.0030,0.667
2022,Saudi,male,C32,C32 Larynx,108.0,1.1,2.1,0.0153,0.524
2022,Saudi,male,C33-C34,"C33-C34 Trachea,Bronchus,Lung",464.0,4.9,8.8,0.0659,0.557
2022,Saudi,male,C37-C38,C37-C38 Other Thoracic organs,38.0,0.4,0.5,0.0054,0.800
2022,Saudi,male,C40-C41,C40-C41 Bone,115.0,1.2,1.3,0.0163,0.923
2022,Saudi,male,C43,C43 Melanoma of Skin,17.0,0.2,0.3,0.0024,0.667
2022,Saudi,male,C45,C45 Mesothelioma,7.0,0.1,0.1,0.0010,1.000
2022,Saudi,male,C46,C46 Kaposi sarcoma,36.0,0.4,0.6,0.0051,0.667
2022,Saudi,male,C47;C49,"C47;C49 Connective,Soft tissue",137.0,1.5,1.9,0.0195,0.789
2022,Saudi,male,C50,C50 Breast,54.0,0.6,0.9,0.0077,0.667
2022,Saudi,male,C66,C66 Ureter,7.0,0.1,0.1,0.0010,1.000
2022,Saudi,male,C67,C67 Bladder,474.0,5.0,8.9,0.0673,0.562
2022,Saudi,male,C70-C72,"C70-C72 Brain, Nervous system",367.0,3.9,4.9,0.0521,0.796
2022,Saudi,male,C73,C73 Thyroid,389.0,4.1,5.4,0.0553,0.759
2022,Saudi,male,C74,C74 Adrenal gland,24.0,0.3,0.3,0.0034,1.000
2022,Saudi,male,C75,C75 Other Endocrine,17.0,0.2,0.2,0.0024,1.000
2022,Saudi,male,C81,C81 Hodgkin disease,360.0,3.8,4.0,0.0511,0.950
2022,Saudi,male,C82-C85;C96,C82-C85;C96 Non-Hodgkin lymphoma,627.0,6.7,9.5,0.0891,0.705
2022,Saudi,male,C88,C88 Immunoproliferative dis.,0.0,0.0,0.0,,
2022,Saudi,male,C90,C90 Multiple Myeloma,127.0,1.3,2.3,0.0180,0.565
2022,Saudi,male,C91,C91 Lymphoid Leukaemia,173.0,1.8,2.3,0.0246,0.783
2022,Saudi,male,C92-C94,C92-C94 Myeloid Leukaemia,228.0,2.4,3.2,0.0324,0.750
2022,Saudi,male,C95,C95 Leukaemia unspec.,116.0,1.2,1.3,0.0165,0.923
2022,Saudi,female,C00,C00 Lip,12.0,0.1,0.2,0.0014,0.500
2022,Saudi,female,C01-C02,C01-C02 Tongue,65.0,0.7,1.0,0.0076,0.700
2022,Saudi,female,C03-C06,C03-C06 Mouth,59.0,0.6,1.0,0.0069,0.600
2022,Saudi,female,C07-C08,C07-C08 Salivary glands,20.0,0.2,0.2,0.0023,1.000
2022,Saudi,female,C09,C09 Tonsil,2.0,0.0,0.0,0.0002,
2022,Saudi,female,C10,C10 Other Oropharynx,3.0,0.0,0.0,0.0003,
2022,Saudi,female,C11,C11 Nasopharynx,51.0,0.5,0.8,0.0059,0.625
2022,Saudi,female,C12-C13,C12-C13 Hypopharynx,8.0,0.1,0.1,0.0009,1.000
2022,Saudi,female,C14,C14 Pharynx unspec.,3.0,0.0,0.1,0.0003,
2022,Saudi,female,C15,C15 Oesophagus,50.0,0.5,0.8,0.0058,0.625
2022,Saudi,female,C16,C16 Stomach,137.0,1.5,2.2,0.0159,0.682
2022,Saudi,female,C17,C17 Small intestine,52.0,0.6,0.8,0.0060,0.750
2022,Saudi,female,C18,C18 Colon,741.0,7.9,12.4,0.0861,0.637
2022,Saudi,female,C19-C20,C19-C20 Rectum,324.0,3.5,5.4,0.0376,0.648
2022,Saudi,female,C21,C21 Anus,11.0,0.1,0.2,0.0013,0.500
2022,Saudi,female,C22,C22 Liver,213.0,2.3,3.9,0.0247,0.590
2022,Saudi,female,C23-C24,C23-C24 Gallbladder etc.,110.0,1.2,2.0,0.0128,0.600
2022,Saudi,female,C25,C25 Pancreas,189.0,2.0,3.3,0.0220,0.606
2022,Saudi,female,C30-C31,"C30-C31 Nose, sinuses etc.",6.0,0.1,0.1,0.0007,1.000
2022,Saudi,female,C32,C32 Larynx,8.0,0.1,0.1,0.0009,1.000
2022,Saudi,female,C33-C34,"C33-C34 Trachea,Bronchus,Lung",159.0,1.7,2.7,0.0185,0.630
2022,Saudi,female,C37-C38,C37-C38 Other Thoracic organs,26.0,0.3,0.3,0.0030,1.000
2022,Saudi,female,C40-C41,C40-C41 Bone,108.0,1.2,1.2,0.0125,1.000
2022,Saudi,female,C43,C43 Melanoma of Skin,16.0,0.2,0.3,0.0019,0.667
2022,Saudi,female,C45,C45 Mesothelioma,3.0,0.0,0.0,0.0003,
